Timestamp,size
2022-01-10 05:45:00,379453.5
2022-01-10 06:15:00,272581.5
2022-01-10 06:45:00,1328328
2022-01-10 07:15:00,4352414
2022-01-10 07:45:00,250405.5
2022-01-10 08:15:00,2619363.5
2022-01-10 08:45:00,4449656.5
2022-01-10 09:15:00,4748338.5
2022-01-10 09:45:00,5655613
2022-01-10 10:15:00,6513408
2022-01-10 10:45:00,7726508
2022-01-10 11:15:00,5194411
2022-01-10 11:45:00,3535244
2022-01-10 12:15:00,4940481.5
2022-01-10 12:45:00,5904851.5
2022-01-10 13:15:00,2982696.5
2022-01-10 13:45:00,3661606
2022-01-10 14:15:00,5742507
2022-01-10 14:45:00,7987788.5
2022-01-10 15:15:00,10523246.5
2022-01-10 15:45:00,8374549
2022-01-10 16:15:00,8310498
2022-01-10 16:45:00,9803456.5
2022-01-10 17:15:00,9089052.5
2022-01-10 17:45:00,8397822
2022-01-10 18:15:00,7177512
2022-01-10 18:45:00,7377888
2022-01-10 19:15:00,7467393.5
2022-01-10 19:45:00,5679901.5
2022-01-10 20:15:00,7413711.5
2022-01-10 20:45:00,7076209.5
2022-01-10 21:15:00,6635677
2022-01-10 21:45:00,5625523.5
2022-01-10 22:15:00,6444281.5
2022-01-10 22:45:00,5753206
2022-01-10 23:15:00,5075019
2022-01-10 23:45:00,2759885.5
2022-01-11 00:15:00,840142
2022-01-11 00:45:00,1063152
2022-01-11 01:15:00,1248965.5
2022-01-11 01:45:00,284316
2022-01-11 02:15:00,1504521
2022-01-11 02:45:00,302879
2022-01-11 03:15:00,146065.5
2022-01-11 03:45:00,277302.5
2022-01-11 04:15:00,910875.5
2022-01-11 04:45:00,1470201
2022-01-11 05:15:00,597535
2022-01-11 05:45:00,215015
2022-01-11 06:15:00,1594447.5
2022-01-11 06:45:00,1935061.5
2022-01-11 07:15:00,361427.5
2022-01-11 07:45:00,2302665.5
2022-01-11 08:15:00,2870769.5
2022-01-11 08:45:00,4646033
2022-01-11 09:15:00,6392556.5
2022-01-11 09:45:00,5743675.5
2022-01-11 10:15:00,5833082
2022-01-11 10:45:00,3486487
2022-01-11 11:15:00,505419
2022-01-11 11:45:00,1389337
2022-01-11 12:15:00,697309
2022-01-11 12:45:00,1457399
2022-01-11 13:15:00,2328455
2022-01-11 13:45:00,2333707.5
2022-01-11 14:15:00,2448885.5
2022-01-11 14:45:00,3828158
2022-01-11 15:15:00,4249289
2022-01-11 15:45:00,4111836
2022-01-11 16:15:00,4555863
2022-01-11 16:45:00,6257614.5
2022-01-11 17:15:00,1027666.5
2022-01-11 17:45:00,1465783
2022-01-11 18:15:00,1596019.5
2022-01-11 18:45:00,1003804
2022-01-11 19:15:00,476163
2022-01-11 19:45:00,1090427
2022-01-11 20:15:00,359762
2022-01-11 20:45:00,702142
2022-01-11 21:15:00,602923.5
2022-01-11 21:45:00,1104406
2022-01-11 22:15:00,480809.5
2022-01-11 22:45:00,506692
2022-01-11 23:15:00,704308
2022-01-11 23:45:00,318961.5
2022-01-12 00:15:00,2501169
2022-01-12 00:45:00,3743672.5
2022-01-12 01:15:00,5160498
2022-01-12 01:45:00,4445748
2022-01-12 02:15:00,3479556
2022-01-12 02:45:00,3240754.5
2022-01-12 03:15:00,1460067
2022-01-12 03:45:00,361981
2022-01-12 04:15:00,1206030
2022-01-12 04:45:00,927476.5
2022-01-12 05:15:00,1144638.5
2022-01-12 05:45:00,4131122
2022-01-12 06:15:00,1866160
2022-01-12 06:45:00,2456710
2022-01-12 07:15:00,1425539.5
2022-01-12 07:45:00,3941650.5
2022-01-12 08:15:00,3018587.5
2022-01-12 08:45:00,1740907
2022-01-12 09:15:00,559071
2022-01-12 09:45:00,434817.5
2022-01-12 10:15:00,1786903.5
2022-01-12 10:45:00,629960
2022-01-12 11:15:00,136741.5
2022-01-12 11:45:00,494642
2022-01-12 12:15:00,2184938.5
2022-01-12 12:45:00,1759708
2022-01-12 13:15:00,543715.5
2022-01-12 13:45:00,734937.5
2022-01-12 14:15:00,3608487
2022-01-12 14:45:00,4281697
2022-01-12 15:15:00,3628556
2022-01-12 15:45:00,3846017.5
2022-01-12 16:15:00,3418418.5
2022-01-12 16:45:00,2374613.5
2022-01-12 17:15:00,770587.5
2022-01-12 17:45:00,1840781
2022-01-12 18:15:00,2588568.5
2022-01-12 18:45:00,1784386
2022-01-12 19:15:00,2006090.5
2022-01-12 19:45:00,1415379
2022-01-12 20:15:00,1062746
2022-01-12 20:45:00,1059511
2022-01-12 21:15:00,495748
2022-01-12 21:45:00,678619.5
2022-01-12 22:15:00,227116.5
2022-01-12 22:45:00,732836.5
2022-01-12 23:15:00,1461465.5
2022-01-12 23:45:00,876827
2022-01-13 00:15:00,2066561
2022-01-13 00:45:00,159754.5
2022-01-13 01:15:00,348397.5
2022-01-13 01:45:00,164968.5
